,issue_date,violation_code,geocoded_lng,geocoded_lat,street_num,street_dir,street_name,zipcode,upper_streetname,applicationfinalizeddate,applicationstartdate,latitude,longitude,streetclosure,streetnumberfrom,streetnumberto,worktype,worktypedescription
5933197,2018-03-09 18:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5933377,2016-07-13 16:46:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5933737,2016-07-26 23:20:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5933797,2016-08-02 19:10:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934127,2016-08-17 18:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934157,2016-08-19 19:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934187,2016-08-20 16:15:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934217,2016-08-20 16:15:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934307,2016-09-12 19:15:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934337,2016-09-12 19:35:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934397,2016-09-27 18:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934487,2016-10-03 19:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934517,2016-10-03 19:10:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934667,2017-04-22 13:15:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934697,2017-05-10 12:47:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934727,2017-05-10 12:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934757,2017-05-10 12:53:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934787,2017-05-10 13:35:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934847,2017-05-12 12:56:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934907,2016-12-01 15:30:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5934997,2017-06-19 22:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935027,2017-07-12 13:02:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935057,2017-07-12 13:03:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935087,2017-07-12 13:09:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935117,2017-07-13 11:55:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935147,2017-07-23 05:45:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935177,2017-07-24 08:14:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935207,2017-07-24 09:41:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935237,2017-07-25 09:56:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935267,2017-07-31 07:25:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935297,2017-07-31 10:56:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935327,2017-08-01 07:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935357,2017-08-04 10:37:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935387,2017-08-10 12:57:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935417,2017-08-10 13:18:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935447,2017-08-14 08:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935477,2017-08-15 11:15:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935507,2017-08-16 13:07:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935537,2017-08-17 08:40:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935567,2017-08-18 09:17:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935597,2017-08-19 10:40:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935627,2017-08-19 11:17:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935657,2017-08-20 10:27:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935687,2017-08-21 10:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935717,2017-08-22 10:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935747,2017-08-22 10:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935777,2017-08-22 11:45:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935807,2017-08-25 08:40:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935837,2017-08-25 08:41:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935867,2017-08-26 09:49:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935897,2017-08-26 11:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935927,2017-08-26 11:52:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935957,2017-08-26 12:10:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5935987,2017-08-26 12:20:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936017,2017-08-27 08:30:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936047,2017-08-28 08:34:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936077,2017-08-28 20:36:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936107,2017-08-29 11:28:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936167,2017-08-30 12:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936197,2017-08-30 12:11:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936227,2017-08-31 18:25:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936257,2017-09-02 08:39:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936287,2017-09-29 17:20:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936317,2017-09-30 20:21:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936347,2017-10-02 15:15:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5936437,2017-11-22 12:42:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5944177,2018-04-12 11:10:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5944237,2017-05-03 23:59:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5944267,2017-05-06 00:45:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5944297,2017-05-06 01:05:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5944327,2017-05-06 01:05:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5944357,2017-05-06 01:30:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5944417,2017-06-19 09:36:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5944447,2017-07-24 09:55:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
5944477,2017-07-31 06:58:00,PARKING/STANDING PROHIBITED ANYTIME,-87.73789,41.785633,4600,W,59th St,60629,59TH,2018-07-31 12:55:47,2016-06-20 00:00:00,41.785675,-87.7374,Full,4500.0,4700.0,GenOccupy,"Work Vehicles, Temporary Driveways, Barricades, Operating Equipment"
7127789,2018-01-02 14:00:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7128410,2018-01-30 17:09:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7128923,2018-02-25 19:52:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7129301,2018-03-09 22:34:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7129409,2018-03-11 16:32:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
7129517,2018-03-13 11:50:00,PARKING/STANDING PROHIBITED ANYTIME,-87.632225,41.850857,2300,S,Wentworth Ave,60616,WENTWORTH,2018-08-23 08:32:23,2017-07-08 00:00:00,41.854122,-87.63196,Full,2100.0,3500.0,Athletic,Athletic
